false_pos_rate,true_pos_rate,threshold
         0.000,         0.000,         1.291
         0.000,         0.000,         0.291
         0.001,         0.000,         0.264
         0.001,         0.003,         0.261
         0.003,         0.003,         0.218
         0.003,         0.006,         0.218
         0.003,         0.006,         0.211
         0.003,         0.008,         0.211
         0.005,         0.008,         0.202
         0.005,         0.011,         0.201
         0.005,         0.011,         0.200
         0.005,         0.014,         0.198
         0.006,         0.014,         0.196
         0.006,         0.014,         0.196
         0.008,         0.014,         0.186
         0.008,         0.017,         0.186
         0.009,         0.017,         0.185
         0.009,         0.020,         0.185
         0.009,         0.020,         0.185
         0.010,         0.020,         0.182
         0.010,         0.023,         0.182
         0.010,         0.023,         0.181
         0.010,         0.025,         0.181
         0.010,         0.025,         0.179
         0.010,         0.028,         0.178
         0.012,         0.028,         0.175
         0.012,         0.031,         0.174
         0.012,         0.031,         0.174
         0.012,         0.034,         0.174
         0.012,         0.034,         0.173
         0.012,         0.037,         0.173
         0.014,         0.037,         0.171
         0.014,         0.039,         0.170
         0.015,         0.039,         0.167
         0.015,         0.045,         0.167
         0.016,         0.045,         0.164
         0.016,         0.048,         0.164
         0.016,         0.048,         0.163
         0.016,         0.051,         0.163
         0.016,         0.051,         0.163
         0.016,         0.054,         0.163
         0.017,         0.054,         0.163
         0.017,         0.056,         0.162
         0.017,         0.056,         0.160
         0.017,         0.059,         0.160
         0.018,         0.059,         0.160
         0.018,         0.065,         0.159
         0.018,         0.065,         0.158
         0.018,         0.068,         0.158
         0.019,         0.068,         0.157
         0.019,         0.070,         0.157
         0.019,         0.070,         0.157
         0.019,         0.073,         0.155
         0.020,         0.073,         0.154
         0.020,         0.079,         0.153
         0.020,         0.079,         0.152
         0.020,         0.082,         0.152
         0.021,         0.082,         0.151
         0.021,         0.085,         0.151
         0.022,         0.085,         0.149
         0.022,         0.096,         0.148
         0.023,         0.096,         0.147
         0.023,         0.099,         0.147
         0.023,         0.099,         0.146
         0.023,         0.104,         0.145
         0.023,         0.104,         0.144
         0.023,         0.110,         0.143
         0.023,         0.110,         0.143
         0.023,         0.113,         0.143
         0.024,         0.113,         0.142
         0.024,         0.118,         0.141
         0.024,         0.118,         0.141
         0.024,         0.121,         0.141
         0.024,         0.121,         0.139
         0.024,         0.124,         0.138
         0.025,         0.124,         0.137
         0.025,         0.127,         0.137
         0.026,         0.127,         0.136
         0.026,         0.130,         0.136
         0.028,         0.130,         0.132
         0.028,         0.132,         0.132
         0.028,         0.132,         0.131
         0.028,         0.141,         0.130
         0.029,         0.141,         0.129
         0.029,         0.146,         0.128
         0.030,         0.146,         0.127
