false_pos_rate,true_pos_rate,threshold
         0.000,         0.000,         1.866
         0.000,         0.003,         0.866
         0.000,         0.034,         0.789
         0.000,         0.034,         0.788
         0.000,         0.047,         0.774
         0.000,         0.047,         0.773
         0.000,         0.055,         0.770
         0.001,         0.055,         0.769
         0.001,         0.063,         0.761
         0.001,         0.063,         0.758
         0.001,         0.076,         0.755
         0.001,         0.076,         0.752
         0.001,         0.079,         0.752
         0.001,         0.079,         0.752
         0.001,         0.094,         0.745
         0.001,         0.094,         0.743
         0.001,         0.097,         0.743
         0.002,         0.097,         0.743
         0.002,         0.115,         0.736
         0.002,         0.115,         0.735
         0.002,         0.118,         0.731
         0.002,         0.118,         0.730
         0.002,         0.120,         0.729
         0.002,         0.120,         0.727
         0.002,         0.154,         0.718
         0.003,         0.154,         0.717
         0.003,         0.162,         0.716
         0.003,         0.162,         0.716
         0.003,         0.168,         0.715
         0.004,         0.168,         0.714
         0.004,         0.173,         0.712
         0.004,         0.173,         0.712
         0.004,         0.183,         0.709
         0.004,         0.183,         0.706
         0.004,         0.199,         0.705
         0.004,         0.199,         0.704
         0.004,         0.207,         0.702
         0.005,         0.207,         0.702
         0.005,         0.230,         0.698
         0.005,         0.230,         0.697
         0.005,         0.236,         0.696
         0.005,         0.236,         0.694
         0.005,         0.238,         0.694
         0.005,         0.238,         0.693
         0.005,         0.243,         0.690
         0.006,         0.243,         0.689
         0.006,         0.259,         0.687
         0.006,         0.259,         0.686
         0.006,         0.262,         0.686
         0.007,         0.262,         0.685
         0.007,         0.272,         0.683
         0.007,         0.272,         0.683
         0.007,         0.285,         0.680
         0.007,         0.285,         0.680
         0.007,         0.291,         0.679
         0.007,         0.291,         0.679
         0.007,         0.296,         0.679
         0.008,         0.296,         0.676
         0.008,         0.301,         0.676
         0.008,         0.301,         0.675
         0.008,         0.304,         0.674
         0.008,         0.304,         0.674
         0.008,         0.306,         0.674
         0.009,         0.306,         0.672
         0.009,         0.309,         0.672
         0.009,         0.309,         0.671
         0.009,         0.312,         0.671
         0.010,         0.312,         0.671
         0.010,         0.314,         0.671
         0.010,         0.314,         0.671
         0.010,         0.317,         0.671
         0.010,         0.317,         0.670
         0.010,         0.327,         0.669
         0.011,         0.327,         0.668
         0.011,         0.330,         0.668
         0.011,         0.330,         0.667
         0.011,         0.332,         0.666
         0.012,         0.332,         0.666
         0.012,         0.335,         0.665
         0.012,         0.335,         0.665
         0.012,         0.340,         0.664
         0.012,         0.340,         0.664
         0.012,         0.343,         0.663
         0.012,         0.343,         0.663
         0.012,         0.348,         0.662
         0.013,         0.348,         0.661
         0.013,         0.359,         0.660
         0.013,         0.359,         0.660
         0.013,         0.361,         0.660
         0.014,         0.361,         0.657
         0.014,         0.364,         0.656
         0.014,         0.364,         0.656
         0.014,         0.366,         0.656
         0.014,         0.366,         0.655
         0.014,         0.369,         0.655
         0.016,         0.369,         0.652
         0.016,         0.374,         0.651
         0.016,         0.374,         0.651
         0.016,         0.377,         0.651
         0.017,         0.377,         0.649
         0.017,         0.380,         0.648
         0.018,         0.380,         0.645
         0.018,         0.385,         0.645
         0.019,         0.385,         0.644
         0.019,         0.390,         0.643
         0.019,         0.390,         0.643
         0.019,         0.393,         0.643
         0.020,         0.393,         0.643
         0.020,         0.408,         0.639
         0.020,         0.408,         0.638
         0.020,         0.411,         0.638
         0.021,         0.411,         0.636
         0.021,         0.414,         0.635
         0.022,         0.414,         0.633
         0.022,         0.416,         0.633
         0.022,         0.416,         0.632
         0.022,         0.421,         0.632
         0.022,         0.421,         0.632
         0.022,         0.424,         0.631
         0.023,         0.424,         0.631
         0.023,         0.427,         0.630
         0.025,         0.432,         0.630
         0.025,         0.437,         0.628
         0.025,         0.437,         0.627
         0.025,         0.440,         0.627
         0.026,         0.440,         0.625
         0.026,         0.442,         0.625
         0.026,         0.442,         0.624
         0.026,         0.445,         0.623
         0.026,         0.445,         0.623
         0.026,         0.448,         0.623
         0.027,         0.448,         0.623
         0.027,         0.450,         0.622
         0.027,         0.450,         0.621
         0.027,         0.453,         0.621
         0.027,         0.453,         0.620
         0.027,         0.455,         0.620
         0.028,         0.455,         0.619
         0.028,         0.458,         0.619
         0.028,         0.458,         0.619
         0.028,         0.461,         0.619
         0.028,         0.461,         0.618
         0.028,         0.469,         0.618
         0.028,         0.469,         0.617
         0.028,         0.471,         0.617
         0.029,         0.471,         0.617
         0.029,         0.474,         0.617
         0.030,         0.474,         0.615
         0.030,         0.476,         0.615
         0.030,         0.476,         0.614
         0.030,         0.479,         0.614
         0.031,         0.479,         0.613
         0.031,         0.482,         0.613
         0.032,         0.482,         0.613
         0.032,         0.487,         0.612
         0.032,         0.487,         0.612
         0.032,         0.492,         0.612
         0.032,         0.492,         0.611
         0.032,         0.500,         0.611
         0.033,         0.500,         0.611
         0.033,         0.503,         0.611
         0.033,         0.503,         0.610
         0.033,         0.508,         0.610
         0.033,         0.508,         0.610
         0.033,         0.513,         0.610
         0.035,         0.513,         0.607
         0.035,         0.516,         0.607
         0.035,         0.516,         0.606
         0.035,         0.518,         0.606
         0.036,         0.518,         0.606
         0.036,         0.521,         0.605
         0.036,         0.521,         0.605
         0.036,         0.526,         0.605
         0.036,         0.526,         0.604
         0.036,         0.529,         0.604
         0.037,         0.529,         0.603
         0.037,         0.531,         0.603
         0.037,         0.531,         0.602
         0.037,         0.537,         0.601
         0.037,         0.537,         0.601
         0.037,         0.539,         0.601
         0.038,         0.539,         0.601
         0.038,         0.542,         0.601
         0.038,         0.542,         0.599
         0.038,         0.545,         0.599
         0.039,         0.545,         0.599
         0.039,         0.547,         0.598
         0.039,         0.547,         0.597
         0.039,         0.550,         0.597
         0.039,         0.550,         0.597
         0.039,         0.552,         0.597
         0.040,         0.552,         0.596
         0.040,         0.558,         0.596
         0.041,         0.558,         0.595
         0.041,         0.560,         0.595
         0.041,         0.560,         0.594
         0.041,         0.563,         0.594
         0.042,         0.563,         0.593
         0.042,         0.568,         0.593
         0.043,         0.568,         0.592
         0.043,         0.571,         0.592
         0.044,         0.571,         0.591
         0.044,         0.573,         0.591
         0.044,         0.573,         0.591
         0.044,         0.576,         0.590
         0.045,         0.576,         0.589
         0.045,         0.579,         0.589
         0.046,         0.579,         0.588
         0.046,         0.584,         0.588
         0.047,         0.584,         0.587
         0.047,         0.589,         0.587
         0.049,         0.589,         0.583
         0.049,         0.592,         0.583
         0.053,         0.592,         0.579
         0.053,         0.594,         0.579
         0.053,         0.594,         0.579
         0.053,         0.597,         0.579
         0.053,         0.597,         0.579
         0.053,         0.599,         0.579
         0.054,         0.599,         0.578
         0.054,         0.599,         0.578
         0.055,         0.599,         0.577
         0.055,         0.602,         0.577
         0.057,         0.602,         0.574
         0.057,         0.605,         0.573
         0.058,         0.605,         0.572
         0.058,         0.607,         0.572
         0.059,         0.607,         0.571
         0.059,         0.610,         0.571
         0.062,         0.610,         0.568
         0.062,         0.613,         0.568
         0.062,         0.613,         0.568
         0.062,         0.615,         0.568
         0.064,         0.615,         0.566
         0.064,         0.618,         0.566
         0.066,         0.618,         0.565
         0.066,         0.623,         0.565
         0.066,         0.623,         0.565
         0.066,         0.626,         0.564
         0.067,         0.626,         0.563
         0.067,         0.628,         0.563
         0.071,         0.628,         0.559
         0.071,         0.631,         0.559
         0.072,         0.631,         0.559
         0.072,         0.639,         0.558
         0.072,         0.639,         0.558
         0.072,         0.641,         0.558
         0.073,         0.641,         0.557
         0.073,         0.644,         0.557
         0.074,         0.644,         0.556
         0.074,         0.647,         0.556
         0.075,         0.647,         0.554
         0.075,         0.649,         0.554
         0.076,         0.649,         0.554
