false_pos_rate,true_pos_rate,threshold
         0.000,         0.000,         1.235
         0.000,         0.003,         0.235
         0.000,         0.048,         0.191
         0.000,         0.054,         0.190
         0.000,         0.107,         0.166
         0.000,         0.112,         0.165
         0.000,         0.158,         0.152
         0.000,         0.158,         0.150
         0.000,         0.171,         0.146
         0.000,         0.171,         0.144
         0.000,         0.273,         0.108
         0.001,         0.273,         0.105
         0.001,         0.337,         0.087
         0.001,         0.337,         0.087
         0.001,         0.395,         0.069
         0.001,         0.395,         0.069
         0.001,         0.446,         0.058
         0.001,         0.446,         0.057
         0.001,         0.452,         0.055
         0.001,         0.452,         0.055
         0.001,         0.454,         0.052
         0.001,         0.459,         0.050
         0.001,         0.462,         0.050
         0.002,         0.462,         0.049
         0.002,         0.497,         0.042
         0.002,         0.497,         0.042
         0.002,         0.500,         0.041
         0.002,         0.500,         0.041
         0.002,         0.510,         0.039
         0.002,         0.510,         0.039
         0.002,         0.518,         0.036
         0.002,         0.518,         0.035
         0.002,         0.520,         0.035
         0.002,         0.520,         0.034
         0.002,         0.528,         0.033
         0.003,         0.528,         0.031
         0.003,         0.533,         0.030
         0.003,         0.533,         0.030
         0.003,         0.543,         0.028
         0.004,         0.543,         0.028
         0.004,         0.546,         0.027
         0.004,         0.546,         0.026
         0.004,         0.571,         0.018
         0.005,         0.571,         0.015
         0.005,         0.577,         0.014
         0.005,         0.577,         0.014
         0.005,         0.582,         0.013
         0.005,         0.582,         0.008
         0.005,         0.597,         0.007
         0.006,         0.597,         0.006
         0.006,         0.599,         0.006
         0.006,         0.599,         0.005
         0.006,         0.607,         0.005
         0.006,         0.607,         0.004
         0.006,         0.610,         0.004
         0.006,         0.610,         0.004
         0.006,         0.612,         0.003
         0.006,         0.612,         0.001
         0.006,         0.615,         0.001
         0.007,         0.615,        -0.001
         0.007,         0.617,        -0.001
         0.007,         0.617,        -0.006
         0.007,         0.620,        -0.006
         0.007,         0.620,        -0.007
         0.007,         0.625,        -0.008
         0.007,         0.625,        -0.009
         0.007,         0.628,        -0.009
         0.008,         0.628,        -0.012
         0.008,         0.633,        -0.012
         0.009,         0.633,        -0.012
         0.009,         0.635,        -0.013
         0.009,         0.635,        -0.015
         0.009,         0.638,        -0.016
         0.010,         0.638,        -0.019
         0.010,         0.640,        -0.019
         0.011,         0.640,        -0.020
         0.011,         0.643,        -0.021
         0.011,         0.643,        -0.022
         0.011,         0.648,        -0.023
         0.011,         0.648,        -0.023
         0.011,         0.653,        -0.024
         0.012,         0.653,        -0.027
         0.012,         0.666,        -0.029
         0.012,         0.666,        -0.029
         0.012,         0.668,        -0.030
         0.012,         0.668,        -0.030
         0.012,         0.671,        -0.030
         0.013,         0.671,        -0.034
         0.013,         0.676,        -0.035
         0.013,         0.676,        -0.035
         0.013,         0.684,        -0.036
         0.013,         0.684,        -0.037
         0.013,         0.689,        -0.038
         0.014,         0.689,        -0.039
         0.014,         0.691,        -0.039
         0.015,         0.691,        -0.041
         0.015,         0.694,        -0.041
         0.015,         0.694,        -0.042
         0.015,         0.696,        -0.042
         0.015,         0.696,        -0.042
         0.015,         0.699,        -0.044
         0.016,         0.699,        -0.045
         0.016,         0.704,        -0.047
         0.016,         0.704,        -0.049
         0.016,         0.707,        -0.049
         0.017,         0.707,        -0.050
         0.017,         0.709,        -0.052
         0.017,         0.709,        -0.052
         0.017,         0.712,        -0.052
         0.017,         0.712,        -0.053
         0.017,         0.717,        -0.055
         0.017,         0.717,        -0.055
         0.017,         0.724,        -0.058
         0.017,         0.724,        -0.058
         0.017,         0.727,        -0.059
         0.018,         0.727,        -0.059
         0.018,         0.730,        -0.059
         0.018,         0.730,        -0.060
         0.018,         0.732,        -0.060
         0.020,         0.732,        -0.065
         0.020,         0.735,        -0.066
         0.020,         0.735,        -0.068
         0.020,         0.737,        -0.069
         0.021,         0.737,        -0.071
         0.021,         0.742,        -0.071
         0.022,         0.742,        -0.074
         0.022,         0.745,        -0.074
         0.022,         0.745,        -0.075
         0.022,         0.747,        -0.075
         0.022,         0.747,        -0.076
         0.022,         0.750,        -0.076
         0.023,         0.750,        -0.077
         0.023,         0.753,        -0.078
         0.024,         0.753,        -0.079
         0.024,         0.755,        -0.080
         0.024,         0.755,        -0.081
         0.024,         0.760,        -0.081
         0.025,         0.760,        -0.082
         0.025,         0.765,        -0.082
         0.025,         0.765,        -0.083
         0.025,         0.768,        -0.083
         0.025,         0.768,        -0.084
         0.025,         0.770,        -0.085
         0.026,         0.770,        -0.085
         0.026,         0.773,        -0.085
         0.026,         0.773,        -0.086
         0.026,         0.778,        -0.087
         0.027,         0.778,        -0.092
         0.027,         0.781,        -0.093
         0.027,         0.781,        -0.094
         0.027,         0.783,        -0.094
         0.029,         0.783,        -0.096
         0.029,         0.786,        -0.097
         0.030,         0.786,        -0.099
         0.030,         0.788,        -0.100
         0.031,         0.788,        -0.101
         0.031,         0.791,        -0.101
         0.031,         0.791,        -0.103
         0.031,         0.796,        -0.103
         0.032,         0.796,        -0.103
         0.032,         0.796,        -0.104
         0.032,         0.798,        -0.105
         0.032,         0.798,        -0.106
         0.032,         0.801,        -0.107
         0.032,         0.801,        -0.107
         0.032,         0.804,        -0.108
         0.034,         0.804,        -0.113
         0.034,         0.809,        -0.114
         0.034,         0.809,        -0.114
         0.034,         0.814,        -0.115
         0.036,         0.814,        -0.117
         0.036,         0.816,        -0.118
         0.037,         0.816,        -0.119
         0.037,         0.819,        -0.120
         0.039,         0.819,        -0.123
         0.039,         0.821,        -0.123
         0.040,         0.821,        -0.127
         0.041,         0.821,        -0.127
         0.041,         0.821,        -0.128
         0.041,         0.824,        -0.128
         0.043,         0.824,        -0.132
         0.043,         0.829,        -0.133
         0.044,         0.829,        -0.134
         0.044,         0.832,        -0.134
         0.045,         0.832,        -0.137
         0.045,         0.834,        -0.138
         0.045,         0.834,        -0.138
         0.045,         0.837,        -0.138
         0.046,         0.837,        -0.140
         0.046,         0.839,        -0.141
         0.046,         0.839,        -0.141
         0.046,         0.842,        -0.142
         0.047,         0.842,        -0.144
         0.047,         0.844,        -0.144
         0.049,         0.844,        -0.148
         0.050,         0.844,        -0.148
         0.050,         0.849,        -0.149
         0.054,         0.849,        -0.155
         0.054,         0.852,        -0.155
         0.057,         0.852,        -0.161
         0.057,         0.855,        -0.161
         0.062,         0.855,        -0.168
         0.062,         0.857,        -0.169
         0.064,         0.857,        -0.172
         0.064,         0.860,        -0.172
         0.068,         0.860,        -0.178
         0.068,         0.862,        -0.178
         0.077,         0.862,        -0.189
         0.077,         0.865,        -0.189
         0.079,         0.865,        -0.193
         0.079,         0.867,        -0.193
         0.083,         0.867,        -0.196
         0.083,         0.870,        -0.196
         0.084,         0.870,        -0.196
         0.084,         0.875,        -0.196
         0.092,         0.875,        -0.205
         0.092,         0.878,        -0.205
         0.092,         0.878,        -0.205
         0.092,         0.880,        -0.206
         0.100,         0.880,        -0.213
         0.100,         0.883,        -0.213
         0.105,         0.883,        -0.217
         0.105,         0.885,        -0.217
         0.107,         0.885,        -0.219
         0.107,         0.888,        -0.219
         0.107,         0.888,        -0.219
         0.107,         0.890,        -0.219
         0.108,         0.890,        -0.220
         0.108,         0.893,        -0.220
         0.118,         0.893,        -0.230
         0.118,         0.895,        -0.230
         0.122,         0.895,        -0.234
         0.122,         0.898,        -0.234
         0.125,         0.898,        -0.235
         0.125,         0.901,        -0.235
         0.125,         0.901,        -0.235
         0.125,         0.903,        -0.236
         0.129,         0.903,        -0.239
         0.129,         0.906,        -0.239
         0.131,         0.906,        -0.240
         0.131,         0.908,        -0.241
         0.135,         0.908,        -0.243
         0.135,         0.911,        -0.244
         0.144,         0.911,        -0.248
         0.144,         0.913,        -0.248
         0.146,         0.913,        -0.250
         0.146,         0.916,        -0.250
         0.148,         0.916,        -0.251
         0.149,         0.916,        -0.252
         0.150,         0.916,        -0.253
         0.150,         0.918,        -0.253
         0.151,         0.918,        -0.254
         0.151,         0.921,        -0.254
         0.162,         0.921,        -0.261
         0.162,         0.923,        -0.261
         0.163,         0.923,        -0.261
         0.163,         0.926,        -0.261
         0.168,         0.926,        -0.265
         0.168,         0.929,        -0.265
         0.168,         0.929,        -0.265
         0.168,         0.931,        -0.265
         0.172,         0.931,        -0.267
         0.172,         0.934,        -0.267
         0.176,         0.934,        -0.269
         0.176,         0.936,        -0.269
         0.176,         0.936,        -0.269
         0.176,         0.939,        -0.269
         0.177,         0.939,        -0.270
         0.177,         0.941,        -0.270
         0.179,         0.941,        -0.271
         0.179,         0.944,        -0.271
         0.184,         0.944,        -0.274
